"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White Irish",,,,,"2021/22",39,,,111,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Traveller of Irish heritage",,,,,"2021/22",33,,,159,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Traveller of Irish heritage",,,,,"2021/22",22,,,161,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Gypsy or Roma",,,,,"2021/22",36,,,471,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Gypsy or Roma",,,,,"2021/22",19,,,457,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other White background",,,,,"2021/22",57,,,2533,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other White background",,,,,"2021/22",44,,,2590,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White and Black Caribbean",,,,,"2021/22",60,,,1851,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White and Black Caribbean",,,,,"2021/22",45,,,1865,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White and Black African",,,,,"2021/22",68,,,823,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White and Black African",,,,,"2021/22",49,,,802,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White and Asian",,,,,"2021/22",61,,,861,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White and Asian",,,,,"2021/22",46,,,836,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other Mixed background",,,,,"2021/22",64,,,1722,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other Mixed background",,,,,"2021/22",49,,,2039,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Indian",,,,,"2021/22",69,,,429,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Indian",,,,,"2021/22",57,,,470,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Pakistani",,,,,"2021/22",61,,,2342,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Pakistani",,,,,"2021/22",47,,,2344,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Bangladeshi",,,,,"2021/22",66,,,1150,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Bangladeshi",,,,,"2021/22",49,,,1164,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Chinese",,,,,"2021/22",74,,,89,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Chinese",,,,,"2021/22",59,,,88,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other Asian",,,,,"2021/22",64,,,897,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other Asian",,,,,"2021/22",46,,,943,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Black Caribbean",,,,,"2021/22",62,,,937,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Black Caribbean",,,,,"2021/22",44,,,856,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Black African",,,,,"2021/22",64,,,2890,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Black African",,,,,"2021/22",49,,,2951,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other Black background",,,,,"2021/22",62,,,614,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other Black background",,,,,"2021/22",45,,,641,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other ethnic group",,,,,"2021/22",54,,,1768,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other ethnic group",,,,,"2021/22",42,,,1900,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White British",,,,,,,"2024/25",48,,,59510,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White Irish",,,,,,,"2024/25",39,,,209,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Traveller of Irish heritage",,,,,,,"2024/25",26,,,330,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Gypsy or Roma",,,,,,,"2024/25",35,,,943,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other White background",,,,,,,"2024/25",56,,,4939,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White and Black Caribbean",,,,,,,"2024/25",53,,,3210,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White and Black African",,,,,,,"2024/25",57,,,1404,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White and Asian",,,,,,,"2024/25",57,,,1617,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other Mixed background",,,,,,,"2024/25",57,,,3808,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Indian",,,,,,,"2024/25",64,,,843,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Pakistani",,,,,,,"2024/25",59,,,5251,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Bangladeshi",,,,,,,"2024/25",60,,,2339,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Chinese",,,,,,,"2024/25",68,,,108,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other Asian",,,,,,,"2024/25",58,,,1851,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Black Caribbean",,,,,,,"2024/25",56,,,1569,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Black African",,,,,,,"2024/25",58,,,5614,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other Black background",,,,,,,"2024/25",54,,,1184,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other ethnic group",,,,,,,"2024/25",53,,,3771,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White British",,,,,,,"2021/22",47,,,71734,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White Irish",,,,,,,"2021/22",42,,,243,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Traveller of Irish heritage",,,,,,,"2021/22",28,,,320,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Gypsy or Roma",,,,,,,"2021/22",28,,,928,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other White background",,,,,,,"2021/22",50,,,5123,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White and Black Caribbean",,,,,,,"2021/22",52,,,3716,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White and Black African",,,,,,,"2021/22",59,,,1625,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","White and Asian",,,,,,,"2021/22",54,,,1697,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Any other Mixed background",,,,,,,"2021/22",56,,,3761,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Indian",,,,,,,"2021/22",63,,,899,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Pakistani",,,,,,,"2021/22",54,,,4686,"Percentage","This contains those that are FSM eligible ONLY"
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","ethnicity","Bangladeshi",,,,,,,"2021/22",58,,,2314,"Percentage","This contains those that are FSM eligible ONLY"
