"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci4","Promising Prospects","composite_index",,"Local Authority","Torbay","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.28,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Torfaen","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.088,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Tower Hamlets","time_period","2022 to 2025","zscore_category","Top 5-15%",,,,,"2022 to 2025",1.077,,,,"z-score",,6
"ci4","Promising Prospects","composite_index",,"Local Authority","Trafford","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.426,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Vale of Glamorgan","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.123,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Wakefield","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.281,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Walsall","time_period","2022 to 2025","zscore_category","Bottom 15-5%",,,,,"2022 to 2025",-1.07,,,,"z-score",,2
"ci4","Promising Prospects","composite_index",,"Local Authority","Waltham Forest","time_period","2022 to 2025","zscore_category","Top 5-15%",,,,,"2022 to 2025",1.3,,,,"z-score",,6
"ci4","Promising Prospects","composite_index",,"Local Authority","Wandsworth","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.419,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Warrington","time_period","2022 to 2025","zscore_category","Top 15-30%",,,,,"2022 to 2025",0.796,,,,"z-score",,5
"ci4","Promising Prospects","composite_index",,"Local Authority","Warwickshire CC","time_period","2022 to 2025","zscore_category","Top 5-15%",,,,,"2022 to 2025",1.387,,,,"z-score",,6
"ci4","Promising Prospects","composite_index",,"Local Authority","West Berkshire","time_period","2022 to 2025","zscore_category","Top 5-15%",,,,,"2022 to 2025",1.409,,,,"z-score",,6
"ci4","Promising Prospects","composite_index",,"Local Authority","West Dunbartonshire","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.5,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","West Lothian","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.167,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","West Northamptonshire","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.455,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","West Sussex","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.121,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Westminster","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.049,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Wigan","time_period","2022 to 2025","zscore_category","Bottom 30-15%",,,,,"2022 to 2025",-0.674,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Wiltshire","time_period","2022 to 2025","zscore_category","Bottom 30-15%",,,,,"2022 to 2025",-0.956,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Windsor and Maidenhead","time_period","2022 to 2025","zscore_category","Top 5%",,,,,"2022 to 2025",1.52,,,,"z-score",,7
"ci4","Promising Prospects","composite_index",,"Local Authority","Wirral","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.485,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Wokingham","time_period","2022 to 2025","zscore_category","Top 5-15%",,,,,"2022 to 2025",1.285,,,,"z-score",,6
"ci4","Promising Prospects","composite_index",,"Local Authority","Wolverhampton","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",-0.44,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Worcestershire CC","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.032,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Wrexham","time_period","2022 to 2025","zscore_category","30-70%",,,,,"2022 to 2025",0.236,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","York","time_period","2022 to 2025","zscore_category","Bottom 30-15%",,,,,"2022 to 2025",-0.921,,,,"z-score",,3
