"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","average_window"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Intermediate","highest_qualification","Further education below degree",,,"2014-2025",7.732,6.083,9.875,642,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Intermediate","highest_qualification","Further education below degree",,,"2014-2025",7.488,5.801,9.581,550,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Intermediate","highest_qualification","Further education below degree",,,"2014-2025",6.985,5.359,9.069,490,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Intermediate","highest_qualification","Further education below degree",,,"2014-2025",7.208,5.583,9.351,425,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2025,"seb","Intermediate","highest_qualification","Further education below degree",,,"2014-2025",6.365,4.839,8.33,466,"Average","3-year moving average","2023 to 2025"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",29.185,26.278,32.37,895,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",30.339,27.341,33.544,842,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",28.899,25.854,32.099,774,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",28.308,25.286,31.451,760,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",30.252,27.089,33.52,651,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",33.537,30.292,36.857,641,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",34.234,30.944,37.625,549,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",32.13,28.944,35.602,489,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",33.427,30.182,36.905,424,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2025,"seb","Intermediate","highest_qualification","First degree",,,"2014-2025",33,29.842,36.414,465,"Average","3-year moving average","2023 to 2025"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",9.789,7.979,12.017,895,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",10.127,8.193,12.304,842,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",10.562,8.636,12.923,775,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",10.847,8.834,13.124,762,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",12.182,10.049,14.671,653,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",12.638,10.483,15.147,642,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",14.883,12.488,17.532,550,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",15.336,12.863,18.018,490,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",15.522,13.099,18.288,425,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2025,"seb","Intermediate","highest_qualification","Higher degree",,,"2014-2025",16.94,14.439,19.702,466,"Average","3-year moving average","2023 to 2025"
